"pair_id","sent1_id","sent2_id","group","domain","gold"
"pair_620","B0146DD02G_19_ANONYMOUS:4","B0146DD02G_0_ANONYMOUS:0","Same","laptop",3
"pair_621","B0146DD02G_19_ANONYMOUS:4","B0146DD02G_20_ANONYMOUS:7","Same","laptop",3
"pair_622","en_BlueRibbonSushi_478218171:1","en_BlueRibbonSushi_478218171:4","Same","restaurant",2.25
"pair_623","en_BlueRibbonSushi_478218171:1","en_BlueRibbonSushi_478218337:3","Same","restaurant",2.5
"pair_624","en_BlueRibbonSushi_478218171:1","en_BlueRibbonSushi_478218340:3","Same","restaurant",3
"pair_625","en_BlueRibbonSushi_478218171:1","en_BlueRibbonSushi_478218340:4","Same","restaurant",3
"pair_626","en_BlueRibbonSushi_478218171:1","en_BlueRibbonSushi_478218517:0","Same","restaurant",3
"pair_627","en_BlueRibbonSushi_478218171:1","en_BlueRibbonSushi_478218524:3","Same","restaurant",3.5
"pair_628","en_BlueRibbonSushi_478218171:1","en_BlueRibbonSushi_479929856:0","Same","restaurant",4
"pair_629","en_BlueRibbonSushi_478218171:1","en_BlueRibbonSushi_479929856:2","Same","restaurant",2.75
"pair_63","B0074703CM_108_ANONYMOUS:1","B0074703CM_192_ANONYMOUS:14","Same","laptop",3
"pair_630","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478218337:3","Same","restaurant",2.25
"pair_631","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478218339:3","Same","restaurant",3.33333333333333
"pair_632","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478218340:3","Same","restaurant",2.5
"pair_633","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478218341:5","Same","restaurant",2.5
"pair_634","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478218512:3","Same","restaurant",3
"pair_635","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478218518:2","Same","restaurant",2.5
"pair_636","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478218519:2","Same","restaurant",2.75
"pair_637","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478218715:4","Same","restaurant",2.5
"pair_638","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478218900:4","Different","restaurant",0.75
"pair_639","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478218900:5","Different","restaurant",1.66666666666667
"pair_64","B0074703CM_108_ANONYMOUS:1","B0074703CM_193_ANONYMOUS:5","Same","laptop",3.33333333333333
"pair_640","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478218901:1","Different","restaurant",0.75
"pair_641","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478219447:1","Same","restaurant",2.33333333333333
"pair_642","en_BlueRibbonSushi_478218171:3","en_BlueRibbonSushi_478219453:0","Same","restaurant",2.5
"pair_643","en_BlueRibbonSushi_478218171:4","en_BlueRibbonSushi_478218345:2","Same","restaurant",2.66666666666667
"pair_644","en_BlueRibbonSushi_478218171:4","en_BlueRibbonSushi_478218524:4","Same","restaurant",2.25
"pair_645","en_BlueRibbonSushi_478218171:4","en_BlueRibbonSushi_478219447:2","Same","restaurant",1.5
"pair_646","en_BlueRibbonSushi_478218333:1","en_BlueRibbonSushi_478218333:2","Same","restaurant",2
"pair_647","en_BlueRibbonSushi_478218333:1","en_BlueRibbonSushi_478218339:4","Different","restaurant",2.75
"pair_648","en_BlueRibbonSushi_478218333:1","en_BlueRibbonSushi_478218341:4","Same","restaurant",2
"pair_649","en_BlueRibbonSushi_478218333:1","en_BlueRibbonSushi_478218517:3","Same","restaurant",3.25
"pair_65","B0074703CM_108_ANONYMOUS:1","B0074703CM_224_ANONYMOUS:15","Same","laptop",2.66666666666667
"pair_650","en_BlueRibbonSushi_478218333:1","en_BlueRibbonSushi_478218518:3","Different","restaurant",2
"pair_651","en_BlueRibbonSushi_478218333:1","en_BlueRibbonSushi_478218524:2","Same","restaurant",2.66666666666667
"pair_652","en_BlueRibbonSushi_478218333:1","en_BlueRibbonSushi_478219447:3","Same","restaurant",2.33333333333333
"pair_653","en_BlueRibbonSushi_478218333:2","en_BlueRibbonSushi_478218339:4","Different","restaurant",2
"pair_654","en_BlueRibbonSushi_478218333:2","en_BlueRibbonSushi_478218341:4","Same","restaurant",3.5
"pair_655","en_BlueRibbonSushi_478218333:2","en_BlueRibbonSushi_478218517:3","Same","restaurant",3
"pair_656","en_BlueRibbonSushi_478218333:2","en_BlueRibbonSushi_478218518:3","Different","restaurant",2.25
"pair_657","en_BlueRibbonSushi_478218333:2","en_BlueRibbonSushi_478218524:2","Same","restaurant",2
"pair_658","en_BlueRibbonSushi_478218333:2","en_BlueRibbonSushi_478219447:3","Same","restaurant",3.25
"pair_659","en_BlueRibbonSushi_478218333:3","en_BlueRibbonSushi_478218334:3","Different","restaurant",0.2
"pair_66","B0074703CM_108_ANONYMOUS:1","B0074703CM_227_ANONYMOUS:0","Same","laptop",3
"pair_660","en_BlueRibbonSushi_478218333:3","en_BlueRibbonSushi_478218334:7","Different","restaurant",0.25
"pair_661","en_BlueRibbonSushi_478218333:3","en_BlueRibbonSushi_478218339:0","Same","restaurant",3.5
"pair_662","en_BlueRibbonSushi_478218333:3","en_BlueRibbonSushi_478218339:5","Same","restaurant",3.25
"pair_663","en_BlueRibbonSushi_478218333:3","en_BlueRibbonSushi_478218513:0","Same","restaurant",3.75
"pair_664","en_BlueRibbonSushi_478218333:3","en_BlueRibbonSushi_478218518:1","Same","restaurant",3.33333333333333
"pair_665","en_BlueRibbonSushi_478218333:3","en_BlueRibbonSushi_478218524:0","Same","restaurant",4
"pair_666","en_BlueRibbonSushi_478218333:3","en_BlueRibbonSushi_478218715:2","Same","restaurant",2.66666666666667
"pair_667","en_BlueRibbonSushi_478218334:2","en_BlueRibbonSushi_478218341:2","Different","restaurant",1
"pair_668","en_BlueRibbonSushi_478218334:3","en_BlueRibbonSushi_478218341:2","Different","restaurant",1.33333333333333
"pair_669","en_BlueRibbonSushi_478218334:7","en_BlueRibbonSushi_478218341:2","Different","restaurant",1.5
"pair_67","B0074703CM_108_ANONYMOUS:1","B0074703CM_227_ANONYMOUS:6","Same","laptop",3.5
"pair_670","en_BlueRibbonSushi_478218337:4","en_BlueRibbonSushi_478218334:2","Different","restaurant",0.666666666666667
"pair_671","en_BlueRibbonSushi_478218337:4","en_BlueRibbonSushi_478218334:7","Different","restaurant",0.333333333333333
"pair_672","en_BlueRibbonSushi_478218337:4","en_BlueRibbonSushi_478218341:2","Same","restaurant",2.33333333333333
"pair_673","en_BlueRibbonSushi_478218339:0","en_BlueRibbonSushi_478218334:3","Different","restaurant",0.666666666666667
"pair_674","en_BlueRibbonSushi_478218339:0","en_BlueRibbonSushi_478218337:4","Same","restaurant",3.75
"pair_675","en_BlueRibbonSushi_478218339:0","en_BlueRibbonSushi_478218339:5","Same","restaurant",3
"pair_676","en_BlueRibbonSushi_478218339:0","en_BlueRibbonSushi_478218341:2","Same","restaurant",2.5
"pair_677","en_BlueRibbonSushi_478218339:3","en_BlueRibbonSushi_478218337:3","Same","restaurant",2.5
"pair_678","en_BlueRibbonSushi_478218339:3","en_BlueRibbonSushi_478218524:5","Same","restaurant",3
"pair_679","en_BlueRibbonSushi_478218339:4","en_BlueRibbonSushi_478218341:4","Different","restaurant",1.33333333333333
"pair_68","B0074703CM_108_ANONYMOUS:1","B0074703CM_227_ANONYMOUS:9","Same","laptop",3
"pair_680","en_BlueRibbonSushi_478218339:4","en_BlueRibbonSushi_478218524:2","Different","restaurant",1.6
"pair_681","en_BlueRibbonSushi_478218339:4","en_BlueRibbonSushi_478219447:3","Different","restaurant",1.4
"pair_682","en_BlueRibbonSushi_478218339:5","en_BlueRibbonSushi_478218334:3","Different","restaurant",0.666666666666667
"pair_683","en_BlueRibbonSushi_478218339:5","en_BlueRibbonSushi_478218334:7","Different","restaurant",0.75
"pair_684","en_BlueRibbonSushi_478218339:5","en_BlueRibbonSushi_478218341:2","Same","restaurant",3
"pair_685","en_BlueRibbonSushi_478218339:5","en_BlueRibbonSushi_478218524:0","Same","restaurant",3
"pair_686","en_BlueRibbonSushi_478218340:0","en_BlueRibbonSushi_478218339:3","Same","restaurant",2.33333333333333
"pair_687","en_BlueRibbonSushi_478218340:0","en_BlueRibbonSushi_478218340:1","Same","restaurant",3.4
"pair_688","en_BlueRibbonSushi_478218340:0","en_BlueRibbonSushi_478218340:5","Same","restaurant",2.66666666666667
"pair_689","en_BlueRibbonSushi_478218340:0","en_BlueRibbonSushi_478218342:2","Same","restaurant",3
"pair_69","B0074703CM_108_ANONYMOUS:1","B0074703CM_251_ANONYMOUS:10","Same","laptop",3.5
"pair_690","en_BlueRibbonSushi_478218340:0","en_BlueRibbonSushi_478218512:3","Same","restaurant",3.4
"pair_691","en_BlueRibbonSushi_478218340:0","en_BlueRibbonSushi_478218513:2","Same","restaurant",3.25
"pair_692","en_BlueRibbonSushi_478218340:0","en_BlueRibbonSushi_478218524:3","Same","restaurant",3
"pair_693","en_BlueRibbonSushi_478218340:0","en_BlueRibbonSushi_478218524:7","Same","restaurant",2.33333333333333
"pair_694","en_BlueRibbonSushi_478218340:1","en_BlueRibbonSushi_478218341:3","Same","restaurant",2.25
"pair_695","en_BlueRibbonSushi_478218340:1","en_BlueRibbonSushi_478218341:5","Same","restaurant",3
"pair_696","en_BlueRibbonSushi_478218340:1","en_BlueRibbonSushi_478218342:2","Same","restaurant",2.5
"pair_697","en_BlueRibbonSushi_478218340:1","en_BlueRibbonSushi_478218512:3","Same","restaurant",2
"pair_698","en_BlueRibbonSushi_478218340:1","en_BlueRibbonSushi_478218513:2","Same","restaurant",2.5
"pair_699","en_BlueRibbonSushi_478218340:1","en_BlueRibbonSushi_478218524:5","Same","restaurant",3.33333333333333
"pair_7","B0074703CM_102_ANONYMOUS:3","B0074703CM_63_ANONYMOUS:8","Same","laptop",3
"pair_70","B0074703CM_108_ANONYMOUS:1","B0074703CM_282_ANONYMOUS:7","Different","laptop",0.75
"pair_700","en_BlueRibbonSushi_478218340:1","en_BlueRibbonSushi_478218715:4","Same","restaurant",3
"pair_701","en_BlueRibbonSushi_478218340:3","en_BlueRibbonSushi_478218334:5","Different","restaurant",1
"pair_702","en_BlueRibbonSushi_478218340:3","en_BlueRibbonSushi_478218339:3","Same","restaurant",3.33333333333333
"pair_703","en_BlueRibbonSushi_478218340:3","en_BlueRibbonSushi_478218342:3","Same","restaurant",3
"pair_704","en_BlueRibbonSushi_478218340:3","en_BlueRibbonSushi_478218524:7","Same","restaurant",3
"pair_705","en_BlueRibbonSushi_478218340:3","en_BlueRibbonSushi_478218715:3","Same","restaurant",3
"pair_706","en_BlueRibbonSushi_478218340:3","en_BlueRibbonSushi_478218715:4","Same","restaurant",2
"pair_707","en_BlueRibbonSushi_478218340:4","en_BlueRibbonSushi_478218339:3","Same","restaurant",3
"pair_708","en_BlueRibbonSushi_478218340:4","en_BlueRibbonSushi_478218341:5","Same","restaurant",3
"pair_709","en_BlueRibbonSushi_478218340:4","en_BlueRibbonSushi_478218517:0","Same","restaurant",3.5
"pair_71","B0074703CM_108_ANONYMOUS:1","B0074703CM_286_ANONYMOUS:5","Same","laptop",3.25
"pair_710","en_BlueRibbonSushi_478218340:4","en_BlueRibbonSushi_478218518:2","Same","restaurant",3.2
"pair_711","en_BlueRibbonSushi_478218340:4","en_BlueRibbonSushi_478218524:4","Same","restaurant",2.75
"pair_712","en_BlueRibbonSushi_478218340:4","en_BlueRibbonSushi_478218715:4","Same","restaurant",2.8
"pair_713","en_BlueRibbonSushi_478218340:5","en_BlueRibbonSushi_478218341:5","Same","restaurant",3
"pair_714","en_BlueRibbonSushi_478218340:5","en_BlueRibbonSushi_478218524:3","Same","restaurant",2.5
"pair_715","en_BlueRibbonSushi_478218340:5","en_BlueRibbonSushi_478218715:4","Same","restaurant",2.6
"pair_716","en_BlueRibbonSushi_478218342:0","en_BlueRibbonSushi_478218334:3","Different","restaurant",0.333333333333333
"pair_717","en_BlueRibbonSushi_478218342:0","en_BlueRibbonSushi_478218337:4","Same","restaurant",3.75
"pair_718","en_BlueRibbonSushi_478218342:0","en_BlueRibbonSushi_478218339:0","Same","restaurant",3
"pair_719","en_BlueRibbonSushi_478218342:0","en_BlueRibbonSushi_478218341:2","Same","restaurant",2.6
"pair_72","B0074703CM_108_ANONYMOUS:1","B0074703CM_288_ANONYMOUS:3","Same","laptop",3.33333333333333
"pair_720","en_BlueRibbonSushi_478218342:0","en_BlueRibbonSushi_478218342:4","Same","restaurant",2.66666666666667
"pair_721","en_BlueRibbonSushi_478218342:0","en_BlueRibbonSushi_478218342:5","Same","restaurant",2.5
"pair_722","en_BlueRibbonSushi_478218342:0","en_BlueRibbonSushi_478218342:6","Same","restaurant",2.33333333333333
"pair_723","en_BlueRibbonSushi_478218342:0","en_BlueRibbonSushi_478218524:0","Same","restaurant",3.66666666666667
"pair_724","en_BlueRibbonSushi_478218342:2","en_BlueRibbonSushi_478218334:5","Different","restaurant",0.75
"pair_725","en_BlueRibbonSushi_478218342:2","en_BlueRibbonSushi_478218524:3","Same","restaurant",3.33333333333333
"pair_726","en_BlueRibbonSushi_478218342:3","en_BlueRibbonSushi_478218337:3","Same","restaurant",2.75
"pair_727","en_BlueRibbonSushi_478218342:3","en_BlueRibbonSushi_478218341:3","Same","restaurant",3
"pair_728","en_BlueRibbonSushi_478218342:3","en_BlueRibbonSushi_478218341:5","Same","restaurant",3.25
"pair_729","en_BlueRibbonSushi_478218342:3","en_BlueRibbonSushi_478218512:3","Same","restaurant",3
"pair_73","B0074703CM_108_ANONYMOUS:1","B0074703CM_73_ANONYMOUS:15","Same","laptop",3
"pair_730","en_BlueRibbonSushi_478218342:3","en_BlueRibbonSushi_478218524:3","Same","restaurant",3
"pair_731","en_BlueRibbonSushi_478218342:3","en_BlueRibbonSushi_478218524:4","Same","restaurant",1.66666666666667
"pair_732","en_BlueRibbonSushi_478218342:3","en_BlueRibbonSushi_478218524:7","Same","restaurant",2.75
"pair_733","en_BlueRibbonSushi_478218342:3","en_BlueRibbonSushi_478219447:2","Same","restaurant",3
"pair_734","en_BlueRibbonSushi_478218342:4","en_BlueRibbonSushi_478218334:2","Different","restaurant",0.8
"pair_735","en_BlueRibbonSushi_478218342:4","en_BlueRibbonSushi_478218342:5","Same","restaurant",3
"pair_736","en_BlueRibbonSushi_478218342:4","en_BlueRibbonSushi_478218342:6","Same","restaurant",2.75
"pair_737","en_BlueRibbonSushi_478218342:4","en_BlueRibbonSushi_478218512:0","Same","restaurant",3.5
"pair_738","en_BlueRibbonSushi_478218342:4","en_BlueRibbonSushi_478218524:0","Same","restaurant",3.6
"pair_739","en_BlueRibbonSushi_478218342:5","en_BlueRibbonSushi_478218334:2","Different","restaurant",0.666666666666667
"pair_74","B0074703CM_108_ANONYMOUS:1","B0074703CM_73_ANONYMOUS:2","Same","laptop",3
"pair_740","en_BlueRibbonSushi_478218342:5","en_BlueRibbonSushi_478218334:3","Different","restaurant",0.75
"pair_741","en_BlueRibbonSushi_478218342:5","en_BlueRibbonSushi_478218334:7","Different","restaurant",0.5
"pair_742","en_BlueRibbonSushi_478218342:5","en_BlueRibbonSushi_478218342:6","Same","restaurant",2.4
"pair_743","en_BlueRibbonSushi_478218342:5","en_BlueRibbonSushi_478218524:0","Same","restaurant",3
"pair_744","en_BlueRibbonSushi_478218342:6","en_BlueRibbonSushi_478218334:3","Different","restaurant",1
"pair_745","en_BlueRibbonSushi_478218342:6","en_BlueRibbonSushi_478218337:4","Same","restaurant",3.33333333333333
"pair_746","en_BlueRibbonSushi_478218342:6","en_BlueRibbonSushi_478218339:0","Same","restaurant",2.33333333333333
"pair_747","en_BlueRibbonSushi_478218342:6","en_BlueRibbonSushi_478218512:0","Same","restaurant",3.5
"pair_748","en_BlueRibbonSushi_478218342:6","en_BlueRibbonSushi_478218524:0","Same","restaurant",2.75
"pair_749","en_BlueRibbonSushi_478218345:1","en_BlueRibbonSushi_478218334:7","Different","restaurant",1.75
"pair_75","B0074703CM_145_ANONYMOUS:0","B0074703CM_148_ANONYMOUS:36","Same","laptop",3
"pair_750","en_BlueRibbonSushi_478218345:1","en_BlueRibbonSushi_478218341:2","Same","restaurant",2.33333333333333
"pair_751","en_BlueRibbonSushi_478218345:1","en_BlueRibbonSushi_478218509:2","Same","restaurant",2.66666666666667
"pair_752","en_BlueRibbonSushi_478218345:1","en_BlueRibbonSushi_478218513:0","Same","restaurant",2.33333333333333
"pair_753","en_BlueRibbonSushi_478218345:1","en_BlueRibbonSushi_478218518:1","Same","restaurant",2.66666666666667
"pair_754","en_BlueRibbonSushi_478218345:1","en_BlueRibbonSushi_478218715:2","Same","restaurant",2.75
"pair_755","en_BlueRibbonSushi_478218345:1","en_BlueRibbonSushi_478218900:1","Different","restaurant",1.33333333333333
"pair_756","en_BlueRibbonSushi_478218345:1","en_BlueRibbonSushi_478218900:6","Different","restaurant",1.25
"pair_757","en_BlueRibbonSushi_478218345:1","en_BlueRibbonSushi_478218901:0","Different","restaurant",1.66666666666667
"pair_758","en_BlueRibbonSushi_478218345:1","en_BlueRibbonSushi_479929856:6","Same","restaurant",2.66666666666667
"pair_759","en_BlueRibbonSushi_478218345:2","en_BlueRibbonSushi_478218340:3","Same","restaurant",3
"pair_76","B0074703CM_145_ANONYMOUS:0","B0074703CM_194_ANONYMOUS:15","Same","laptop",3.33333333333333
"pair_760","en_BlueRibbonSushi_478218345:2","en_BlueRibbonSushi_478218340:5","Same","restaurant",2.75
"pair_761","en_BlueRibbonSushi_478218345:2","en_BlueRibbonSushi_478218342:2","Same","restaurant",3
"pair_762","en_BlueRibbonSushi_478218345:2","en_BlueRibbonSushi_478218512:3","Same","restaurant",3
"pair_763","en_BlueRibbonSushi_478218345:2","en_BlueRibbonSushi_478218518:2","Same","restaurant",2.66666666666667
"pair_764","en_BlueRibbonSushi_478218345:2","en_BlueRibbonSushi_478218524:4","Same","restaurant",2.66666666666667
"pair_765","en_BlueRibbonSushi_478218345:2","en_BlueRibbonSushi_478218524:7","Same","restaurant",2.5
"pair_766","en_BlueRibbonSushi_478218345:2","en_BlueRibbonSushi_478218715:3","Same","restaurant",3
"pair_767","en_BlueRibbonSushi_478218345:2","en_BlueRibbonSushi_478219447:2","Same","restaurant",2.66666666666667
"pair_768","en_BlueRibbonSushi_478218345:2","en_BlueRibbonSushi_479929856:3","Same","restaurant",3
"pair_769","en_BlueRibbonSushi_478218345:3","en_BlueRibbonSushi_478218333:1","Same","restaurant",3
"pair_77","B0074703CM_145_ANONYMOUS:0","B0074703CM_227_ANONYMOUS:7","Same","laptop",3.4
"pair_770","en_BlueRibbonSushi_478218345:3","en_BlueRibbonSushi_478218333:2","Same","restaurant",3.2
"pair_771","en_BlueRibbonSushi_478218345:3","en_BlueRibbonSushi_478218339:4","Different","restaurant",1.2
"pair_772","en_BlueRibbonSushi_478218345:3","en_BlueRibbonSushi_478218341:4","Same","restaurant",3.5
"pair_773","en_BlueRibbonSushi_478218345:3","en_BlueRibbonSushi_478218517:3","Same","restaurant",3.6
"pair_774","en_BlueRibbonSushi_478218345:3","en_BlueRibbonSushi_478218518:3","Different","restaurant",1
"pair_775","en_BlueRibbonSushi_478218345:3","en_BlueRibbonSushi_478218520:7","Same","restaurant",3.25
"pair_776","en_BlueRibbonSushi_478218345:3","en_BlueRibbonSushi_478218524:2","Same","restaurant",3.25
"pair_777","en_BlueRibbonSushi_478218345:3","en_BlueRibbonSushi_478219447:3","Same","restaurant",2.66666666666667
"pair_778","en_BlueRibbonSushi_478218345:3","en_BlueRibbonSushi_478219453:1","Different","restaurant",0.4
"pair_779","en_BlueRibbonSushi_478218345:3","en_BlueRibbonSushi_478219453:4","Different","restaurant",0.666666666666667
"pair_78","B0074703CM_145_ANONYMOUS:0","B0074703CM_234_ANONYMOUS:0","Same","laptop",3.25
"pair_780","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218333:3","Same","restaurant",2.5
"pair_781","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218334:3","Different","restaurant",1
"pair_782","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218337:4","Same","restaurant",3.25
"pair_783","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218341:2","Same","restaurant",2
"pair_784","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218342:4","Same","restaurant",2.75
"pair_785","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218342:6","Same","restaurant",2.66666666666667
"pair_786","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218512:0","Same","restaurant",3.33333333333333
"pair_787","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218513:0","Same","restaurant",3.5
"pair_788","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218513:6","Same","restaurant",3
"pair_789","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218519:3","Same","restaurant",2.75
"pair_79","B0074703CM_145_ANONYMOUS:0","B0074703CM_24_ANONYMOUS:6","Same","laptop",2.5
"pair_790","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218524:0","Same","restaurant",3.25
"pair_791","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218715:2","Same","restaurant",3
"pair_792","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218900:1","Different","restaurant",0.6
"pair_793","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218900:6","Different","restaurant",0.4
"pair_794","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_478218901:0","Different","restaurant",0.666666666666667
"pair_795","en_BlueRibbonSushi_478218345:4","en_BlueRibbonSushi_479929856:6","Same","restaurant",3
"pair_796","en_BlueRibbonSushi_478218509:2","en_BlueRibbonSushi_478218341:2","Same","restaurant",2.5
"pair_797","en_BlueRibbonSushi_478218509:2","en_BlueRibbonSushi_478218342:0","Same","restaurant",3
"pair_798","en_BlueRibbonSushi_478218509:2","en_BlueRibbonSushi_478218342:4","Same","restaurant",3
"pair_799","en_BlueRibbonSushi_478218509:2","en_BlueRibbonSushi_478218342:5","Same","restaurant",3.25
"pair_8","B0074703CM_102_ANONYMOUS:3","B0074703CM_97_ANONYMOUS:3","Same","laptop",2.66666666666667
"pair_80","B0074703CM_145_ANONYMOUS:1","B0074703CM_102_ANONYMOUS:4","Same","laptop",3
"pair_800","en_BlueRibbonSushi_478218509:2","en_BlueRibbonSushi_478218342:6","Same","restaurant",3
"pair_801","en_BlueRibbonSushi_478218512:0","en_BlueRibbonSushi_478218334:2","Different","restaurant",1
"pair_802","en_BlueRibbonSushi_478218512:0","en_BlueRibbonSushi_478218334:3","Different","restaurant",0.333333333333333
"pair_803","en_BlueRibbonSushi_478218512:0","en_BlueRibbonSushi_478218337:4","Same","restaurant",4
"pair_804","en_BlueRibbonSushi_478218512:0","en_BlueRibbonSushi_478218339:5","Same","restaurant",3
"pair_805","en_BlueRibbonSushi_478218512:0","en_BlueRibbonSushi_478218341:2","Same","restaurant",3
"pair_806","en_BlueRibbonSushi_478218512:0","en_BlueRibbonSushi_478218524:0","Same","restaurant",3.8
"pair_807","en_BlueRibbonSushi_478218512:3","en_BlueRibbonSushi_478218524:5","Same","restaurant",2.66666666666667
"pair_808","en_BlueRibbonSushi_478218513:0","en_BlueRibbonSushi_478218334:2","Different","restaurant",0.75
"pair_809","en_BlueRibbonSushi_478218513:0","en_BlueRibbonSushi_478218337:4","Same","restaurant",3
"pair_81","B0074703CM_145_ANONYMOUS:1","B0074703CM_102_ANONYMOUS:5","Same","laptop",3
"pair_810","en_BlueRibbonSushi_478218513:0","en_BlueRibbonSushi_478218339:0","Same","restaurant",3
"pair_811","en_BlueRibbonSushi_478218513:0","en_BlueRibbonSushi_478218339:5","Same","restaurant",3
"pair_812","en_BlueRibbonSushi_478218513:0","en_BlueRibbonSushi_478218341:2","Same","restaurant",2.33333333333333
"pair_813","en_BlueRibbonSushi_478218513:0","en_BlueRibbonSushi_478218512:0","Same","restaurant",3.25
"pair_814","en_BlueRibbonSushi_478218513:0","en_BlueRibbonSushi_478218513:6","Same","restaurant",2.66666666666667
"pair_815","en_BlueRibbonSushi_478218513:2","en_BlueRibbonSushi_478218341:5","Same","restaurant",3.4
"pair_816","en_BlueRibbonSushi_478218513:2","en_BlueRibbonSushi_478218524:3","Same","restaurant",3
"pair_817","en_BlueRibbonSushi_478218513:2","en_BlueRibbonSushi_478218524:5","Same","restaurant",3.2
"pair_818","en_BlueRibbonSushi_478218513:2","en_BlueRibbonSushi_478219447:1","Same","restaurant",3
"pair_819","en_BlueRibbonSushi_478218513:6","en_BlueRibbonSushi_478218339:0","Same","restaurant",3
"pair_82","B0074703CM_145_ANONYMOUS:1","B0074703CM_148_ANONYMOUS:1","Same","laptop",3
"pair_820","en_BlueRibbonSushi_478218513:6","en_BlueRibbonSushi_478218339:5","Same","restaurant",3.25
"pair_821","en_BlueRibbonSushi_478218513:6","en_BlueRibbonSushi_478218341:2","Same","restaurant",2.25
"pair_822","en_BlueRibbonSushi_478218513:6","en_BlueRibbonSushi_478218342:4","Same","restaurant",2.75
"pair_823","en_BlueRibbonSushi_478218513:6","en_BlueRibbonSushi_478218342:6","Same","restaurant",2.75
"pair_824","en_BlueRibbonSushi_478218513:6","en_BlueRibbonSushi_478218512:0","Same","restaurant",3.25
"pair_825","en_BlueRibbonSushi_478218513:6","en_BlueRibbonSushi_478218524:0","Same","restaurant",3.25
"pair_826","en_BlueRibbonSushi_478218517:0","en_BlueRibbonSushi_478218342:2","Same","restaurant",3.5
"pair_827","en_BlueRibbonSushi_478218517:0","en_BlueRibbonSushi_478218512:3","Same","restaurant",3.25
"pair_828","en_BlueRibbonSushi_478218517:0","en_BlueRibbonSushi_478218524:3","Same","restaurant",3.25
"pair_829","en_BlueRibbonSushi_478218517:0","en_BlueRibbonSushi_478218524:5","Same","restaurant",2.75
"pair_83","B0074703CM_145_ANONYMOUS:1","B0074703CM_156_ANONYMOUS:1","Same","laptop",2.66666666666667
"pair_830","en_BlueRibbonSushi_478218517:0","en_BlueRibbonSushi_478218524:7","Same","restaurant",2.66666666666667
"pair_831","en_BlueRibbonSushi_478218517:0","en_BlueRibbonSushi_478219447:2","Same","restaurant",2.5
"pair_832","en_BlueRibbonSushi_478218517:3","en_BlueRibbonSushi_478218339:4","Different","restaurant",2
"pair_833","en_BlueRibbonSushi_478218517:3","en_BlueRibbonSushi_478218341:4","Same","restaurant",3.5
"pair_834","en_BlueRibbonSushi_478218517:3","en_BlueRibbonSushi_478218524:2","Same","restaurant",3
"pair_835","en_BlueRibbonSushi_478218517:3","en_BlueRibbonSushi_478219447:3","Same","restaurant",3
"pair_836","en_BlueRibbonSushi_478218518:0","en_BlueRibbonSushi_478218334:5","Different","restaurant",1
"pair_837","en_BlueRibbonSushi_478218518:0","en_BlueRibbonSushi_478218512:3","Same","restaurant",3.33333333333333
"pair_838","en_BlueRibbonSushi_478218518:0","en_BlueRibbonSushi_478218524:5","Same","restaurant",2.33333333333333
"pair_839","en_BlueRibbonSushi_478218518:0","en_BlueRibbonSushi_478219447:1","Same","restaurant",2.5
"pair_84","B0074703CM_145_ANONYMOUS:1","B0074703CM_159_ANONYMOUS:2","Same","laptop",2.66666666666667
"pair_840","en_BlueRibbonSushi_478218518:1","en_BlueRibbonSushi_478218339:0","Same","restaurant",3.25
"pair_841","en_BlueRibbonSushi_478218518:1","en_BlueRibbonSushi_478218339:5","Same","restaurant",3.5
"pair_842","en_BlueRibbonSushi_478218518:1","en_BlueRibbonSushi_478218341:2","Same","restaurant",2.33333333333333
